,Brand,Product Name,RAM,Internal storage,Battery capacity (mAh),Rear camera,Front camera,Screen size (inches),Price in India
2804,Samsung,Samsung Galaxy E7,2,16,2950,13.0,5.0,5.5,18340
2805,Panasonic,Panasonic Eluga Ray,3,16,4000,13.0,5.0,5.0,7999
2806,Samsung,Samsung Galaxy E7,2,16,2950,13.0,5.0,5.5,16200
2807,Swipe,Swipe Konnect 5.0,1,8,1950,8.0,3.2,5.0,3999
2808,Nokia,Nokia 6.1 (4GB,3,32,3000,16.0,8.0,5.5,12499
2809,Intex,Intex Aqua Strong,1,8,2000,5.0,2.0,5.0,6858
2810,BlackBerry,BlackBerry Passport (3GB,3,32,3450,13.0,2.0,4.5,19850
2811,Micromax,Micromax Canvas Selfie,1,8,2800,8.0,5.0,5.0,9290
2812,Google,Google Pixel 2,4,64,3520,12.2,8.0,6.0,36990
2813,Google,Google Pixel 2,4,64,3520,12.2,8.0,6.0,34999
2814,BlackBerry,BlackBerry DTEK60 (4GB,4,32,3000,21.0,8.0,5.5,25999
2815,Samsung,Samsung Galaxy Note,3,32,3000,16.0,3.7,5.6,13499
2816,LG,LG L80 Dual,1,4,2540,5.0,0.3,5.0,14162
2817,Ziox,Ziox Astra Force,1,16,3000,5.0,5.0,5.0,3299
2818,Ziox,Ziox Astra Force,1,16,3000,5.0,5.0,5.0,3699
2819,Micromax,Micromax Canvas Selfie,1,8,2800,8.0,5.0,5.0,5399
2820,Micromax,Micromax Canvas Selfie,1,8,2800,8.0,5.0,5.0,4499
2821,Micromax,Micromax Canvas Selfie,1,8,2800,8.0,5.0,5.0,8000
2822,Vivo,Vivo Z1x (6GB,4,128,4500,48.0,32.0,6.38,17990
2823,Micromax,Micromax Canvas Pace,1,8,2500,5.0,2.0,5.0,7499
2824,Micromax,Micromax Canvas Mega,1,8,3000,8.0,5.0,6.0,7530
2825,Micromax,Micromax Canvas Selfie,1,8,2800,8.0,5.0,5.0,3999
2826,Google,Google Pixel 3a,4,64,3700,12.2,8.0,6.0,34999
2827,Google,Google Pixel 3a,4,64,3700,12.2,8.0,6.0,44250
2828,Samsung,Samsung Galaxy A9,6,128,3800,24.0,24.0,6.3,23900
2829,Intex,Intex Aqua Q3,1,8,1800,8.0,1.3,4.5,5330
2830,Intex,Intex Aqua Q3,1,8,1800,8.0,1.3,4.5,5200
2831,Lava,Lava Iris X5,2,16,2500,13.0,8.0,5.0,8000
2832,Lava,Lava Iris X5,2,16,2500,13.0,8.0,5.0,6999
2833,Lava,Lava Iris X5,2,16,2500,13.0,8.0,5.0,5999
2834,Vivo,Vivo Z1x (6GB,4,128,4500,48.0,32.0,6.38,16990
2835,Panasonic,Panasonic P77 (16GB),1,8,2000,8.0,2.0,5.0,4490
2836,Panasonic,Panasonic P77 (8GB),1,8,2000,8.0,2.0,5.0,4699
2837,Panasonic,Panasonic P77 (16GB),1,8,2000,8.0,2.0,5.0,4870
2838,Vivo,Vivo Z1x (6GB,4,128,4500,48.0,32.0,6.38,17420
2839,Vivo,Vivo Z1x (8GB,4,128,4500,48.0,32.0,6.38,18990
2840,Samsung,Samsung Galaxy A9,6,128,3800,24.0,24.0,6.3,23949
2841,Samsung,Samsung Galaxy A9,6,128,3800,24.0,24.0,6.3,25999
2842,Intex,Intex Aqua Q3,1,8,1800,8.0,1.3,4.5,5370
2843,Samsung,Samsung Galaxy A9,6,128,3800,24.0,24.0,6.3,23400
2844,ZTE,ZTE Blade V8,2,16,2800,13.0,5.0,5.0,5200
2845,Samsung,Samsung Galaxy A9,6,128,3800,24.0,24.0,6.3,26016
2846,Samsung,Samsung Galaxy S4,1,8,2330,16.0,1.9,4.3,15990
2847,Micromax,Micromax Canvas Play,2,16,2820,13.0,5.0,5.5,4999
2848,Samsung,Samsung Galaxy S4,1,8,2330,16.0,1.9,4.3,21600
2849,Lava,Lava A76+ (1GB,1,8,1850,5.0,5.0,4.5,5598
2850,Lava,Lava A76+ (1GB,1,8,1850,5.0,5.0,4.5,381
2851,Lava,Lava Z60 (1GB,1,16,2500,5.0,5.0,5.0,6519
2852,Lava,Lava Z60 (1GB,1,16,2500,5.0,5.0,5.0,4799
2853,HTC,HTC Desire 825,2,16,2700,13.0,5.0,5.5,13599
2854,Micromax,Micromax Canvas Beat,1,4,1900,8.0,2.0,5.0,3999
2855,iVoomi,iVoomi iV505 (1GB,1,8,3000,5.0,5.0,5.0,3900
2856,iVoomi,iVoomi iV505 (1GB,1,8,3000,5.0,5.0,5.0,4299
2857,iBall,iBall Cobalt Oomph,1,8,1850,8.0,5.0,4.7,4999
2858,Micromax,Micromax Canvas Beat,1,4,1900,8.0,2.0,5.0,4500
2859,Micromax,Micromax Canvas 5,2,16,2000,8.0,5.0,5.0,4799
2860,Ziox,Ziox QUIQ Flash,1,8,2450,5.0,2.0,5.0,3699
2861,Ziox,Ziox QUIQ Flash,1,8,2450,5.0,2.0,5.0,5553
2862,iBall,iBall Andi 5.5H,1,8,2200,8.0,5.0,5.5,3999
2863,iBall,iBall Andi 5.5H,1,8,2200,8.0,5.0,5.5,7000
2864,Karbonn,Karbonn K9 Smart,1,8,2300,8.0,5.0,5.2,3490
2865,Micromax,Micromax Canvas 5,2,16,2000,8.0,5.0,5.0,6999
2866,Micromax,Micromax Canvas 5,2,16,2000,8.0,5.0,5.0,6499
2867,iBall,iBall Cobalt Oomph,1,8,1850,8.0,5.0,4.7,3999
2868,Karbonn,Karbonn K9 Smart,1,8,2300,8.0,5.0,5.2,4975
2869,LG,LG G Flex2,2,16,3000,13.0,2.1,5.5,18900
2870,Karbonn,Karbonn Aura 9,1,8,4000,8.0,5.0,5.0,6100
2871,BlackBerry,BlackBerry Passport (3GB,3,32,3450,13.0,2.0,4.5,17999
2872,iBall,iBall Andi 5Q,2,16,2250,13.0,5.0,5.0,6999
2873,iBall,iBall Andi 5Q,2,16,2250,13.0,5.0,5.0,6499
2874,LG,LG F70 (1GB,1,4,2440,5.0,0.3,4.5,7990
2875,Micromax,Micromax Canvas Hue,2,16,2000,13.0,5.0,5.0,12000
2876,Micromax,Micromax Canvas Hue,2,16,2000,13.0,5.0,5.0,4495
2877,Lyf,Lyf Wind 7i,1,8,2250,8.0,5.0,5.0,4990
2878,LG,LG F70 (1GB,1,4,2440,5.0,0.3,4.5,15500
2879,Lyf,Lyf Wind 7i,1,8,2250,8.0,5.0,5.0,3999
2880,Intex,Intex Aqua Life,1,8,2000,5.0,1.3,5.0,3500
2881,Samsung,Samsung Galaxy S6,3,32,2600,16.0,5.0,5.1,12999
2882,Sony,Sony Xperia XA,3,16,2700,21.5,16.0,6.0,8199
2883,Samsung,Samsung Galaxy S6,3,32,2600,16.0,5.0,5.1,37299
2884,Infinix,Infinix Smart 2,2,16,3050,13.0,8.0,5.45,7499
2885,Samsung,Samsung Galaxy S6,3,32,2600,16.0,5.0,5.1,9899
2886,Oppo,Oppo R17 Pro,8,128,3700,12.0,25.0,6.4,41011
2887,Microsoft,Microsoft Lumia 640,1,8,2500,8.0,0.9,5.0,11999
2888,Lenovo,Lenovo A859 (1GB,1,8,2250,8.0,1.6,5.0,16999
2889,Oppo,Oppo R17 Pro,8,128,3700,12.0,25.0,6.4,31590
2890,Samsung,Samsung Galaxy S6,3,32,2600,16.0,5.0,5.1,11999
2891,Samsung,Samsung Galaxy S6,3,32,2600,16.0,5.0,5.1,11399
2892,Spice,Spice Stellar 518,1,8,4000,8.0,1.3,5.0,8999
2893,Coolpad,Coolpad Cool 3,2,16,3000,13.0,8.0,5.7,6499
2894,Spice,Spice XLife 511,1,8,1750,8.0,3.2,5.0,5200
2895,BlackBerry,BlackBerry Z10 (2GB,2,16,1800,8.0,2.0,4.2,5999
2896,BlackBerry,BlackBerry Z10 (2GB,2,16,1800,8.0,2.0,4.2,7400
